date,delta_t,condition,path,name,track_len
20250610,30,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03/030_000.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03_030_000,721
20250610,30,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03/003_001.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03_003_001,158
20250610,30,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03/038_000.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03_038_000,256
20250610,30,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03/031_001.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03_031_001,281
20250610,30,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03/005_003.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03_005_003,721
20250610,30,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03/002_003.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03_002_003,123
20250610,30,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03/006_001.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03_006_001,365
20250610,30,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03/029_001.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03_029_001,721
20250610,30,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03/031_000.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03_031_000,204
20250610,30,S+V-A6B8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03/033_002.csv,20250610_S+V-A6B8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-03_033_002,165
20250625,30,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/033_001.csv,20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_033_001,69
20250625,30,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/006_000.csv,20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_006_000,150
20250625,30,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/028_000.csv,20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_028_000,114
20250625,30,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/028_001.csv,20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_028_001,454
20250625,30,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/002_002.csv,20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_002_002,559
20250625,30,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/038_000.csv,20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_038_000,454
20250625,30,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/005_003.csv,20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_005_003,91
20250625,30,E11G8_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/019_001.csv,20250625_E11G8_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_019_001,506
20250707,30,G7B8G2_GSK_CTCFdepletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04/021_001.csv,20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04_021_001,363
20250707,30,G7B8G2_GSK_CTCFdepletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04/039_001.csv,20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04_039_001,170
20250707,30,G7B8G2_GSK_CTCFdepletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04/015_002.csv,20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04_015_002,503
20250707,30,G7B8G2_GSK_CTCFdepletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04/010_000.csv,20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04_010_000,721
20250707,30,G7B8G2_GSK_CTCFdepletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04/033_001.csv,20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04_033_001,639
20250707,30,G7B8G2_GSK_CTCFdepletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04/000_008.csv,20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04_000_008,364
20250707,30,G7B8G2_GSK_CTCFdepletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04/002_004.csv,20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04_002_004,587
20250707,30,G7B8G2_GSK_CTCFdepletion,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04/010_001.csv,20250707_G7B8G2_GSK_dTAG13(500uM)added2hrBefore_30ms_0_3umIntervals_15by650_30sFrameRate-04_010_001,664
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/034_001.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_034_001,166
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/050_001.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_050_001,37
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/028_001.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_028_001,104
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/001_001.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_001_001,478
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/044_000.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_044_000,360
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/049_001.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_049_001,270
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/037_001.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_037_001,435
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/032_002.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_032_002,721
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/038_000.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_038_000,721
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/000_001.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_000_001,307
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/044_001.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_044_001,314
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/001_000.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_001_000,206
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/045_000.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_045_000,65
20250528,30,VCre-C2b_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/035_000.csv,20250528_VCre-C2b_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_035_000,168
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/011_001.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_011_001,254
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/018_000.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_018_000,721
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/015_001.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_015_001,408
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/022_001.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_022_001,101
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/025_004.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_025_004,216
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/035_008.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_035_008,232
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/037_000.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_037_000,207
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/046_001.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_046_001,432
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/046_000.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_046_000,487
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/055_006.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_055_006,661
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/019_008.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_019_008,303
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/001_001.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_001_001,322
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/015_000.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_015_000,502
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/049_001.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_049_001,432
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/041_001.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_041_001,235
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/051_001.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_051_001,266
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/036_001.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_036_001,656
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/040_001.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_040_001,443
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/007_000.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_007_000,294
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/044_001.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_044_001,151
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/038_008.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_038_008,183
20250313,30,G7B8G2_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06/048_000.csv,20250313_G7B8G2_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-06_048_000,532
20251218,30,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02/022_000.csv,20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02_022_000,509
20251218,30,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02/027_001.csv,20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02_027_001,682
20251218,30,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02/037_000.csv,20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02_037_000,307
20251218,30,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02/028_001.csv,20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02_028_001,254
20251218,30,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02/025_001.csv,20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02_025_001,313
20251218,30,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02/003_003.csv,20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02_003_003,1
20251218,30,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02/031_001.csv,20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02_031_001,170
20251218,30,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02/031_000.csv,20251218_15B-18G9_30ms_0_3umIntervals_15by650_30sFrameRate-02_031_000,211
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/018_000.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_018_000,721
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/033_000.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_033_000,173
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/022_001.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_022_001,721
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/026_000.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_026_000,408
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/028_000.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_028_000,569
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/018_001.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_018_001,444
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/009_001.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_009_001,71
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/024_006.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_024_006,721
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/027_000.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_027_000,569
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/002_001.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_002_001,721
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/019_001.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_019_001,721
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/002_000.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_002_000,721
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/021_000.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_021_000,238
20250520,30,SCre-G5-H7_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01/009_000.csv,20250520_SCre-G5-H7_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-01_009_000,240
20250301,30,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250301_15B18G9_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-10/004_001.csv,20250301_15B18G9_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-10_004_001,685
20250301,30,15B-18G9_GSK,/mnt/md0/jjusuf/bild/final_tracks_20250310/export_qc_filtered_30sTracks/20250301_15B18G9_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-10/015_001.csv,20250301_15B18G9_GSK_30ms_0_3umIntervals_15by650_30sFrameRate-10_015_001,721
